dataset,embedding,regressor,strategy,method_label,auc_normalized_pred,file_path
AD-1-3-2,sei,LinearRegression,kmeans_high_expression,sei_LinearRegression,0.2310977186175,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_trans_kmeans/AD-1-3-2/sei_pca/combined_all_custom_metrics.csv
AD-1-3-2,sei,RandomForestRegressor,kmeans_high_expression,sei_RandomForestRegressor,0.28018061413625,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_trans_kmeans/AD-1-3-2/sei_pca/combined_all_custom_metrics.csv
AD-1-3-2,sei,RandomForestRegressor,kmeans_random,sei_RandomForestRegressor,0.3395703296425,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_trans_kmeans/AD-1-3-2/sei_pca/combined_all_custom_metrics.csv
AD-1-3-2,sei,MLPRegressor,kmeans_random,sei_MLPRegressor,0.3395703296425,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_trans_kmeans/AD-1-3-2/sei_pca/combined_all_custom_metrics.csv
AD-1-3-2,sei,MLPRegressor,kmeans_high_expression,sei_MLPRegressor,0.3373318845525,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_trans_kmeans/AD-1-3-2/sei_pca/combined_all_custom_metrics.csv
AD-1-3-2,onehot_pca,LinearRegression,kmeans_random,onehot_pca_LinearRegression,0.269676940965375,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_trans_kmeans/AD-1-3-2/onehot_pca/combined_all_custom_metrics.csv
AD-1-3-2,onehot_pca,LinearRegression,kmeans_high_expression,onehot_pca_LinearRegression,0.2441801441626249,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_trans_kmeans/AD-1-3-2/onehot_pca/combined_all_custom_metrics.csv
AD-1-3-2,onehot_pca,RandomForestRegressor,kmeans_high_expression,onehot_pca_RandomForestRegressor,0.210209689283875,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_trans_kmeans/AD-1-3-2/onehot_pca/combined_all_custom_metrics.csv
AD-1-3-2,onehot_pca,RandomForestRegressor,kmeans_random,onehot_pca_RandomForestRegressor,0.269676940965375,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_trans_kmeans/AD-1-3-2/onehot_pca/combined_all_custom_metrics.csv
AD-1-3-2,onehot_pca,MLPRegressor,kmeans_random,onehot_pca_MLPRegressor,0.269676940965375,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_trans_kmeans/AD-1-3-2/onehot_pca/combined_all_custom_metrics.csv
AD-1-3-2,onehot_pca,MLPRegressor,kmeans_high_expression,onehot_pca_MLPRegressor,0.269149630337875,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_trans_kmeans/AD-1-3-2/onehot_pca/combined_all_custom_metrics.csv
AD-1-3-2,evo,LinearRegression,kmeans_random,evo_LinearRegression,0.245124054444375,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_trans_kmeans/AD-1-3-2/evo2_pca/combined_all_custom_metrics.csv
AD-1-3-2,evo,LinearRegression,kmeans_high_expression,evo_LinearRegression,0.240815411646875,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_trans_kmeans/AD-1-3-2/evo2_pca/combined_all_custom_metrics.csv
AD-1-3-2,evo,RandomForestRegressor,kmeans_high_expression,evo_RandomForestRegressor,0.314868565904375,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_trans_kmeans/AD-1-3-2/evo2_pca/combined_all_custom_metrics.csv
AD-1-3-2,evo,RandomForestRegressor,kmeans_random,evo_RandomForestRegressor,0.245124054444375,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_trans_kmeans/AD-1-3-2/evo2_pca/combined_all_custom_metrics.csv
AD-1-3-2,evo,MLPRegressor,kmeans_random,evo_MLPRegressor,0.245124054444375,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_trans_kmeans/AD-1-3-2/evo2_pca/combined_all_custom_metrics.csv
AD-1-3-2,evo,MLPRegressor,kmeans_high_expression,evo_MLPRegressor,0.2612614170943751,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_trans_kmeans/AD-1-3-2/evo2_pca/combined_all_custom_metrics.csv
AD-2-5-1,sei,LinearRegression,kmeans_random,sei_LinearRegression,0.0547410348125,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_trans_kmeans/AD-2-5-1/sei_pca/combined_all_custom_metrics.csv
AD-2-5-1,sei,LinearRegression,kmeans_high_expression,sei_LinearRegression,0.0759278094825749,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_trans_kmeans/AD-2-5-1/sei_pca/combined_all_custom_metrics.csv
AD-2-5-1,sei,RandomForestRegressor,kmeans_high_expression,sei_RandomForestRegressor,0.071729613436575,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_trans_kmeans/AD-2-5-1/sei_pca/combined_all_custom_metrics.csv
AD-2-5-1,sei,RandomForestRegressor,kmeans_random,sei_RandomForestRegressor,0.0547410348125,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_trans_kmeans/AD-2-5-1/sei_pca/combined_all_custom_metrics.csv
AD-2-5-1,sei,MLPRegressor,kmeans_random,sei_MLPRegressor,0.0547410348125,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_trans_kmeans/AD-2-5-1/sei_pca/combined_all_custom_metrics.csv
AD-2-5-1,sei,MLPRegressor,kmeans_high_expression,sei_MLPRegressor,0.08521985365325,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_trans_kmeans/AD-2-5-1/sei_pca/combined_all_custom_metrics.csv
AD-2-5-1,onehot_pca,LinearRegression,kmeans_random,onehot_pca_LinearRegression,0.06785465234875,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_trans_kmeans/AD-2-5-1/onehot_pca/combined_all_custom_metrics.csv
AD-2-5-1,onehot_pca,LinearRegression,kmeans_high_expression,onehot_pca_LinearRegression,0.0566118881884999,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_trans_kmeans/AD-2-5-1/onehot_pca/combined_all_custom_metrics.csv
AD-2-5-1,onehot_pca,RandomForestRegressor,kmeans_high_expression,onehot_pca_RandomForestRegressor,0.102457604584625,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_trans_kmeans/AD-2-5-1/onehot_pca/combined_all_custom_metrics.csv
AD-2-5-1,onehot_pca,RandomForestRegressor,kmeans_random,onehot_pca_RandomForestRegressor,0.06785465234875,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_trans_kmeans/AD-2-5-1/onehot_pca/combined_all_custom_metrics.csv
AD-2-5-1,onehot_pca,MLPRegressor,kmeans_random,onehot_pca_MLPRegressor,0.06785465234875,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_trans_kmeans/AD-2-5-1/onehot_pca/combined_all_custom_metrics.csv
AD-2-5-1,onehot_pca,MLPRegressor,kmeans_high_expression,onehot_pca_MLPRegressor,0.065425315134875,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_trans_kmeans/AD-2-5-1/onehot_pca/combined_all_custom_metrics.csv
AD-2-5-1,evo,LinearRegression,kmeans_random,evo_LinearRegression,0.08850745625015,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_trans_kmeans/AD-2-5-1/evo2_pca/combined_all_custom_metrics.csv
AD-2-5-1,evo,LinearRegression,kmeans_high_expression,evo_LinearRegression,0.09107991866315,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_trans_kmeans/AD-2-5-1/evo2_pca/combined_all_custom_metrics.csv
AD-2-5-1,evo,RandomForestRegressor,kmeans_high_expression,evo_RandomForestRegressor,0.0590782084652,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_trans_kmeans/AD-2-5-1/evo2_pca/combined_all_custom_metrics.csv
AD-2-5-1,evo,RandomForestRegressor,kmeans_random,evo_RandomForestRegressor,0.08850745625015,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_trans_kmeans/AD-2-5-1/evo2_pca/combined_all_custom_metrics.csv
AD-2-5-1,evo,MLPRegressor,kmeans_random,evo_MLPRegressor,0.08850745625015,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_trans_kmeans/AD-2-5-1/evo2_pca/combined_all_custom_metrics.csv
AD-2-5-1,evo,MLPRegressor,kmeans_high_expression,evo_MLPRegressor,0.07249514244465,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_trans_kmeans/AD-2-5-1/evo2_pca/combined_all_custom_metrics.csv
AD-3-2-3,sei,LinearRegression,kmeans_random,sei_LinearRegression,0.459422151088,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_trans_kmeans/AD-3-2-3/sei_pca/combined_all_custom_metrics.csv
AD-3-2-3,sei,LinearRegression,kmeans_high_expression,sei_LinearRegression,0.24334767074475,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_trans_kmeans/AD-3-2-3/sei_pca/combined_all_custom_metrics.csv
AD-3-2-3,sei,RandomForestRegressor,kmeans_high_expression,sei_RandomForestRegressor,0.33567416271475,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_trans_kmeans/AD-3-2-3/sei_pca/combined_all_custom_metrics.csv
AD-3-2-3,sei,RandomForestRegressor,kmeans_random,sei_RandomForestRegressor,0.459422151088,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_trans_kmeans/AD-3-2-3/sei_pca/combined_all_custom_metrics.csv
AD-3-2-3,sei,MLPRegressor,kmeans_random,sei_MLPRegressor,0.459422151088,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_trans_kmeans/AD-3-2-3/sei_pca/combined_all_custom_metrics.csv
AD-3-2-3,sei,MLPRegressor,kmeans_high_expression,sei_MLPRegressor,0.3447748983747499,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_trans_kmeans/AD-3-2-3/sei_pca/combined_all_custom_metrics.csv
AD-3-2-3,onehot_pca,LinearRegression,kmeans_random,onehot_pca_LinearRegression,0.4262786479298125,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_trans_kmeans/AD-3-2-3/onehot_pca/combined_all_custom_metrics.csv
AD-3-2-3,onehot_pca,LinearRegression,kmeans_high_expression,onehot_pca_LinearRegression,0.2507454014615625,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_trans_kmeans/AD-3-2-3/onehot_pca/combined_all_custom_metrics.csv
AD-3-2-3,onehot_pca,RandomForestRegressor,kmeans_high_expression,onehot_pca_RandomForestRegressor,0.3700243795128125,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_trans_kmeans/AD-3-2-3/onehot_pca/combined_all_custom_metrics.csv
AD-3-2-3,onehot_pca,RandomForestRegressor,kmeans_random,onehot_pca_RandomForestRegressor,0.4262786479298125,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_trans_kmeans/AD-3-2-3/onehot_pca/combined_all_custom_metrics.csv
AD-3-2-3,onehot_pca,MLPRegressor,kmeans_random,onehot_pca_MLPRegressor,0.4262786479298125,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_trans_kmeans/AD-3-2-3/onehot_pca/combined_all_custom_metrics.csv
AD-3-2-3,onehot_pca,MLPRegressor,kmeans_high_expression,onehot_pca_MLPRegressor,0.3561129680255625,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_trans_kmeans/AD-3-2-3/onehot_pca/combined_all_custom_metrics.csv
AD-3-2-3,evo,LinearRegression,kmeans_random,evo_LinearRegression,0.4404770387062499,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_trans_kmeans/AD-3-2-3/evo2_pca/combined_all_custom_metrics.csv
AD-3-2-3,evo,LinearRegression,kmeans_high_expression,evo_LinearRegression,0.7504611502762499,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_trans_kmeans/AD-3-2-3/evo2_pca/combined_all_custom_metrics.csv
AD-3-2-3,evo,RandomForestRegressor,kmeans_high_expression,evo_RandomForestRegressor,0.7320234180862499,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_trans_kmeans/AD-3-2-3/evo2_pca/combined_all_custom_metrics.csv
AD-3-2-3,evo,RandomForestRegressor,kmeans_random,evo_RandomForestRegressor,0.4404770387062499,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_trans_kmeans/AD-3-2-3/evo2_pca/combined_all_custom_metrics.csv
AD-3-2-3,evo,MLPRegressor,kmeans_random,evo_MLPRegressor,0.4404770387062499,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_trans_kmeans/AD-3-2-3/evo2_pca/combined_all_custom_metrics.csv
AD-3-2-3,evo,MLPRegressor,kmeans_high_expression,evo_MLPRegressor,0.5955395411437501,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_trans_kmeans/AD-3-2-3/evo2_pca/combined_all_custom_metrics.csv
AD-2-4-1,sei,LinearRegression,kmeans_random,sei_LinearRegression,0.1243031922898249,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_trans_kmeans/AD-2-4-1/sei_pca/combined_all_custom_metrics.csv
AD-2-4-1,sei,LinearRegression,kmeans_high_expression,sei_LinearRegression,0.107089798378,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_trans_kmeans/AD-2-4-1/sei_pca/combined_all_custom_metrics.csv
AD-2-4-1,sei,RandomForestRegressor,kmeans_high_expression,sei_RandomForestRegressor,0.220541800922025,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_trans_kmeans/AD-2-4-1/sei_pca/combined_all_custom_metrics.csv
AD-2-4-1,sei,RandomForestRegressor,kmeans_random,sei_RandomForestRegressor,0.1243031922898249,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_trans_kmeans/AD-2-4-1/sei_pca/combined_all_custom_metrics.csv
AD-2-4-1,sei,MLPRegressor,kmeans_random,sei_MLPRegressor,0.1231903625468749,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_trans_kmeans/AD-2-4-1/sei_pca/combined_all_custom_metrics.csv
AD-2-4-1,sei,MLPRegressor,kmeans_high_expression,sei_MLPRegressor,0.05724175534565,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_trans_kmeans/AD-2-4-1/sei_pca/combined_all_custom_metrics.csv
AD-2-4-1,onehot_pca,LinearRegression,kmeans_random,onehot_pca_LinearRegression,0.141489919816775,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_trans_kmeans/AD-2-4-1/onehot_pca/combined_all_custom_metrics.csv
AD-2-4-1,onehot_pca,LinearRegression,kmeans_high_expression,onehot_pca_LinearRegression,0.0702719781523749,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_trans_kmeans/AD-2-4-1/onehot_pca/combined_all_custom_metrics.csv
AD-2-4-1,onehot_pca,RandomForestRegressor,kmeans_high_expression,onehot_pca_RandomForestRegressor,0.035070921511125,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_trans_kmeans/AD-2-4-1/onehot_pca/combined_all_custom_metrics.csv
AD-2-4-1,onehot_pca,RandomForestRegressor,kmeans_random,onehot_pca_RandomForestRegressor,0.141489919816775,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_trans_kmeans/AD-2-4-1/onehot_pca/combined_all_custom_metrics.csv
AD-2-4-1,onehot_pca,MLPRegressor,kmeans_random,onehot_pca_MLPRegressor,0.141489919816775,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_trans_kmeans/AD-2-4-1/onehot_pca/combined_all_custom_metrics.csv
AD-2-4-1,onehot_pca,MLPRegressor,kmeans_high_expression,onehot_pca_MLPRegressor,0.101921561721075,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_trans_kmeans/AD-2-4-1/onehot_pca/combined_all_custom_metrics.csv
AD-2-4-1,evo,LinearRegression,kmeans_random,evo_LinearRegression,0.0537989862018499,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_trans_kmeans/AD-2-4-1/evo2_pca/combined_all_custom_metrics.csv
AD-2-4-1,evo,LinearRegression,kmeans_high_expression,evo_LinearRegression,0.0594207374784499,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_trans_kmeans/AD-2-4-1/evo2_pca/combined_all_custom_metrics.csv
AD-2-4-1,evo,RandomForestRegressor,kmeans_high_expression,evo_RandomForestRegressor,0.1155060162125999,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_trans_kmeans/AD-2-4-1/evo2_pca/combined_all_custom_metrics.csv
AD-2-4-1,evo,RandomForestRegressor,kmeans_random,evo_RandomForestRegressor,0.0537989862018499,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_trans_kmeans/AD-2-4-1/evo2_pca/combined_all_custom_metrics.csv
AD-2-4-1,evo,MLPRegressor,kmeans_random,evo_MLPRegressor,0.0537989862018499,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_trans_kmeans/AD-2-4-1/evo2_pca/combined_all_custom_metrics.csv
AD-2-4-1,evo,MLPRegressor,kmeans_high_expression,evo_MLPRegressor,0.10538273440425,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_trans_kmeans/AD-2-4-1/evo2_pca/combined_all_custom_metrics.csv
AD-1-2-1,sei,LinearRegression,kmeans_random,sei_LinearRegression,0.25195530545575,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_trans_kmeans/AD-1-2-1/sei_pca/combined_all_custom_metrics.csv
AD-1-2-1,sei,LinearRegression,kmeans_high_expression,sei_LinearRegression,0.16947420271575,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_trans_kmeans/AD-1-2-1/sei_pca/combined_all_custom_metrics.csv
AD-1-2-1,sei,RandomForestRegressor,kmeans_high_expression,sei_RandomForestRegressor,0.2070240036542499,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_trans_kmeans/AD-1-2-1/sei_pca/combined_all_custom_metrics.csv
AD-1-2-1,sei,RandomForestRegressor,kmeans_random,sei_RandomForestRegressor,0.25195530545575,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_trans_kmeans/AD-1-2-1/sei_pca/combined_all_custom_metrics.csv
AD-1-2-1,sei,MLPRegressor,kmeans_random,sei_MLPRegressor,0.25195530545575,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_trans_kmeans/AD-1-2-1/sei_pca/combined_all_custom_metrics.csv
AD-1-2-1,sei,MLPRegressor,kmeans_high_expression,sei_MLPRegressor,0.2533579934472499,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_trans_kmeans/AD-1-2-1/sei_pca/combined_all_custom_metrics.csv
AD-1-2-1,onehot_pca,LinearRegression,kmeans_random,onehot_pca_LinearRegression,0.195377643336375,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_trans_kmeans/AD-1-2-1/onehot_pca/combined_all_custom_metrics.csv
AD-1-2-1,onehot_pca,LinearRegression,kmeans_high_expression,onehot_pca_LinearRegression,0.252307019925875,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_trans_kmeans/AD-1-2-1/onehot_pca/combined_all_custom_metrics.csv
AD-1-2-1,onehot_pca,RandomForestRegressor,kmeans_high_expression,onehot_pca_RandomForestRegressor,0.221754097398875,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_trans_kmeans/AD-1-2-1/onehot_pca/combined_all_custom_metrics.csv
AD-1-2-1,onehot_pca,RandomForestRegressor,kmeans_random,onehot_pca_RandomForestRegressor,0.195377643336375,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_trans_kmeans/AD-1-2-1/onehot_pca/combined_all_custom_metrics.csv
AD-1-2-1,onehot_pca,MLPRegressor,kmeans_random,onehot_pca_MLPRegressor,0.195377643336375,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_trans_kmeans/AD-1-2-1/onehot_pca/combined_all_custom_metrics.csv
AD-1-2-1,onehot_pca,MLPRegressor,kmeans_high_expression,onehot_pca_MLPRegressor,0.273816351513875,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_trans_kmeans/AD-1-2-1/onehot_pca/combined_all_custom_metrics.csv
